area_num,area,date,mean_tmp,min_tmp,max_tmp,mean_td,mean_pha
114,wonju,2018-05-11,16.3,10.2,22.2,5.3,1000.5
114,wonju,2018-05-12,14.6,12.3,16.4,11.6,992.8
114,wonju,2018-05-13,17.2,14.3,20.8,12.6,990.5
114,wonju,2018-05-14,18.5,12.3,25.2,12.8,994
114,wonju,2018-05-15,22.5,15.3,29.4,12.5,993.1
114,wonju,2018-05-16,22.4,19,25.4,19.5,988.4
114,wonju,2018-05-17,22.6,20.5,24.5,20.3,986.9
114,wonju,2018-05-18,16.1,11.9,21.3,13.6,988.7
114,wonju,2018-05-19,16.8,10,23.1,4.5,998.8
114,wonju,2018-05-20,16.6,8.8,22.5,-0.3,1002
114,wonju,2018-05-21,16.8,8.7,23.4,6.2,1000.7
114,wonju,2018-05-22,17.9,12.9,23.7,10.8,994.8
114,wonju,2018-05-23,18.5,14.9,23.8,8.4,990.1
114,wonju,2018-05-24,18.8,10.8,26.1,7.6,992.3
114,wonju,2018-05-25,19.5,12.6,26.2,6.6,991.2
114,wonju,2018-05-26,21.3,12.3,29.6,8.6,991.3
114,wonju,2018-05-27,20.9,15.9,25.8,11.4,992.9
114,wonju,2018-05-28,22.4,14.4,29.6,11.8,992.4
114,wonju,2018-05-29,21.5,17.6,26.8,14.1,994.1
114,wonju,2018-05-30,19.8,16.2,25.4,12.6,992.5
114,wonju,2018-05-31,20.1,14.7,27.2,11.5,993.9
114,wonju,2018-06-01,23.1,15.5,30.2,12.5,997.1
114,wonju,2018-06-02,23.3,17,30,10.4,997.5
114,wonju,2018-06-03,22.4,15.1,29.6,9.3,995.8
114,wonju,2018-06-04,22.5,15.7,28.4,11.3,995.2
114,wonju,2018-06-05,23.3,18.4,29.2,12.9,994.3
114,wonju,2018-06-06,23.7,17.5,29.4,14.2,994.4
114,wonju,2018-06-07,23.6,18.1,29.4,14.6,993.8
114,wonju,2018-06-08,21.7,17.6,26.5,14.1,991.2
114,wonju,2018-06-09,22.9,17.8,28.4,12.5,990.3
114,wonju,2018-06-10,21.1,19,24.6,10.8,987.7
114,wonju,2018-06-11,19.6,16.9,23.1,11.2,983.7
114,wonju,2018-06-12,21.3,16.5,26.7,11.5,985.5
114,wonju,2018-06-13,22.3,17.3,27.6,13.3,989.3
114,wonju,2018-06-14,21.7,19.6,25.4,12.5,990.8
114,wonju,2018-06-15,20.6,17.4,25.2,9.9,994.1
114,wonju,2018-06-16,21.2,13.7,28.3,10.2,995
114,wonju,2018-06-17,21.9,16.1,27.3,13.1,993
114,wonju,2018-06-18,24.6,18.6,31,14.1,989.4
114,wonju,2018-06-19,22.5,19.1,26.1,14.5,987.5
114,wonju,2018-06-20,23.2,18.2,29.1,14.3,986.1
114,wonju,2018-06-21,23.8,19.3,30.1,11.9,989.2
114,wonju,2018-06-22,24.7,17.1,32.5,9.8,991
114,wonju,2018-06-23,24.4,19.4,29.9,12.3,987.2
114,wonju,2018-06-24,25.9,21,32.1,14.4,990.6
114,wonju,2018-06-25,25.6,19.8,32,15.1,993.3
114,wonju,2018-06-26,23,19.3,26.1,19.9,987
114,wonju,2018-06-27,24.3,21.4,28,18.8,984.9
114,wonju,2018-06-28,23.1,19.7,26.6,19.3,982.6
114,wonju,2018-06-29,24.4,19.7,30.4,17.9,986
114,wonju,2018-06-30,24.6,21.1,29.2,19.2,992.7
114,wonju,2018-07-01,22.2,20.6,25.7,19.3,992.9
114,wonju,2018-07-02,22.8,20.1,25.9,20.1,991
114,wonju,2018-07-03,25.2,21.6,31.6,20.1,983.2
114,wonju,2018-07-04,26.7,22.1,31.5,19.9,980.8
114,wonju,2018-07-05,24.4,21.8,28.7,19.2,986.2
114,wonju,2018-07-06,22.9,20.7,26.4,13.9,991.1
114,wonju,2018-07-07,22.4,18,28.1,11.5,993.3
114,wonju,2018-07-08,22,15.4,27,12.6,995.6
114,wonju,2018-07-09,20.6,20,22.4,17,998.2
114,wonju,2018-07-10,24.2,19.8,28.4,20,997.7
114,wonju,2018-07-11,26,23.4,29.6,22.7,998
114,wonju,2018-07-12,27.2,24,30.9,22.1,996.1
114,wonju,2018-07-13,27.1,24.5,31.1,21,995.1
114,wonju,2018-07-14,27.5,24.5,31.5,20.5,994.2
114,wonju,2018-07-15,28,23.8,32.5,20.1,995.1
114,wonju,2018-07-16,28.3,23.5,33.4,19.9,995
114,wonju,2018-07-17,27.5,23.1,31.9,19.5,994.8
114,wonju,2018-07-18,27.6,22.5,32.6,19.3,994.7
114,wonju,2018-07-19,27.8,22.7,33.3,18.9,993.8
114,wonju,2018-07-20,28.5,23.1,33.8,20.3,992.3
114,wonju,2018-07-21,29.5,24,35.2,20.4,991.9
114,wonju,2018-07-22,30.1,24.1,36.1,20.1,991.6
114,wonju,2018-07-23,30.3,27.1,34.1,21,991.9
114,wonju,2018-07-24,30.8,25.5,36.6,21.8,990.3
114,wonju,2018-07-25,30,27.9,33.9,21.9,990.5
114,wonju,2018-07-26,30,25.6,34.3,21.4,990.4
114,wonju,2018-07-27,30.9,26.1,36.3,22.5,989.8
114,wonju,2018-07-28,29.5,27.3,35.6,23.1,988.8
114,wonju,2018-07-29,29.3,24.3,34.4,18.4,986.9
114,wonju,2018-07-30,30.2,24.7,35.5,18.8,987.3
114,wonju,2018-07-31,30.3,23.9,36.3,18.7,987.8
114,wonju,2018-08-01,32.1,25.1,38.8,20,986.5
114,wonju,2018-08-02,32.5,27.2,37.8,19.7,988.7
114,wonju,2018-08-03,32.1,27.4,37.7,21.2,990.2
114,wonju,2018-08-04,30.9,28.2,35.9,21,990.7
114,wonju,2018-08-05,29.5,25.9,34.2,22,990.2
114,wonju,2018-08-06,28.7,25.7,32.9,22.2,989.9
114,wonju,2018-08-07,29.3,24.9,34.4,21.1,990.3
114,wonju,2018-08-08,29,26.6,35.4,22.5,989.6
114,wonju,2018-08-09,28.1,25.6,33.2,22.8,987.5
114,wonju,2018-08-10,28.1,24.9,35.4,21.4,986.7
114,wonju,2018-08-11,28.2,23.1,33.4,19.8,988.7
114,wonju,2018-08-12,28.8,23.8,34.2,20.1,990.7
114,wonju,2018-08-13,30,25.4,35.4,22.3,993.3
114,wonju,2018-08-14,30.7,26.4,36.2,21.3,992.9
114,wonju,2018-08-15,30,25.3,38.8,20.1,990.3
114,wonju,2018-08-16,26.8,22.4,32.8,16.6,993.1
114,wonju,2018-08-17,25.1,19.6,30.7,11.4,995.8
114,wonju,2018-08-18,24.7,18.6,31.2,12.6,993.9
114,wonju,2018-08-19,25.8,20.1,32.2,15.1,992.9
114,wonju,2018-08-20,28.1,21.6,32.8,16.2,988.8
114,wonju,2018-08-21,25.9,22.9,28.1,18.3,987.1
114,wonju,2018-08-22,29.2,21.7,36.6,18.6,988.1
114,wonju,2018-08-23,29.8,27.7,32.2,18.8,983.3
114,wonju,2018-08-24,24.3,23.4,29.5,21.4,979.9
114,wonju,2018-08-25,24.4,22.5,27.3,18.2,992.3
114,wonju,2018-08-26,20.4,19,23,17.5,995.2
114,wonju,2018-08-27,21.4,18.7,23.5,20.1,994.5
114,wonju,2018-08-28,22.6,21.8,23.5,21.1,994.9
114,wonju,2018-08-29,24.9,22,29.2,21,992.7
114,wonju,2018-08-30,25,22.5,29.2,22.4,992
114,wonju,2018-08-31,24.1,21.2,28,19.1,993.1
114,wonju,2018-09-01,23.7,19.6,29.6,15.8,994.8
114,wonju,2018-09-02,23,16.8,28.5,14.7,992.6
114,wonju,2018-09-03,23.4,20.7,27.4,19.4,985.1
114,wonju,2018-09-04,23.5,20.5,28,16.8,980.3
114,wonju,2018-09-05,22.5,17.5,27.5,13.7,985.8
114,wonju,2018-09-06,22,17.7,26.3,16.1,988
114,wonju,2018-09-07,21.4,17.9,25.8,13.8,988.3
114,wonju,2018-09-08,19.8,13.9,26.4,10.5,996
114,wonju,2018-09-09,20.7,14.6,27.3,11,999
114,wonju,2018-09-10,20.2,15.7,25.8,10.8,1003.6
114,wonju,2018-09-11,19.3,13,25.5,9.6,1003.7
114,wonju,2018-09-12,20.8,14.4,26.8,12.3,1001.1
114,wonju,2018-09-13,21,17.6,25.8,15,1000.2
114,wonju,2018-09-14,21.2,17,26,16.1,998.6
114,wonju,2018-09-15,20.5,19.5,21.4,18.8,997.4
114,wonju,2018-09-16,22,20.4,25.6,17.7,997.9
114,wonju,2018-09-17,21.6,18,26.2,14.3,999.6
114,wonju,2018-09-18,20.5,15.6,26.4,12.8,999.2
114,wonju,2018-09-19,20.6,16.9,25,14.7,996.9
114,wonju,2018-09-20,18.3,16.9,20,16,993.7
114,wonju,2018-09-21,18.8,17.4,20.2,16.6,992.9
114,wonju,2018-09-22,19.8,14.8,25.2,11.8,997.4
114,wonju,2018-09-23,16.8,13.1,22.2,10.5,998.7
114,wonju,2018-09-24,15.6,10.7,21.8,7.1,1001.1
114,wonju,2018-09-25,15.8,8.7,23.7,7,1002.1
114,wonju,2018-09-26,16.8,12.8,21.7,8.8,1002.7
114,wonju,2018-09-27,16.2,10.2,23.3,8.1,1001.6
114,wonju,2018-09-28,15.3,10,20.4,9.3,1001.4
114,wonju,2018-09-29,18.4,11.4,25.7,10.7,996.7
114,wonju,2018-09-30,17.1,12.9,24.2,8.3,988.4
114,wonju,2018-10-01,14.8,10.7,19,5.9,990.2
114,wonju,2018-10-02,14.2,9.4,19.9,8.1,999.8
114,wonju,2018-10-03,14.8,8.3,22.3,7.4,1004.5
114,wonju,2018-10-04,17.9,10.1,25,9.3,1006.4
114,wonju,2018-10-05,16.5,14.7,17.8,13.7,1000.6
114,wonju,2018-10-06,17.8,15.4,20.9,14.6,988.8
114,wonju,2018-10-07,15.9,11.2,22.1,10.3,998.9
114,wonju,2018-10-08,12.6,7.6,19.4,4.7,1002
114,wonju,2018-10-09,14,8.3,19.5,6.3,999.2
114,wonju,2018-10-10,13.3,8,16.8,4.3,998.8
114,wonju,2018-10-11,8.9,3.3,14.5,0.5,1004.4
114,wonju,2018-10-12,9,2.9,15.7,1.8,1008.1
114,wonju,2018-10-13,10.9,3.9,18.8,3.9,1007.7
114,wonju,2018-10-14,11.7,6,18,4.6,1005
114,wonju,2018-10-15,12.5,6.9,19.4,7.1,1002.5
114,wonju,2018-10-16,12,8.3,18.4,7.1,999.1
114,wonju,2018-10-17,11.1,6.7,18,4.5,998.3
114,wonju,2018-10-18,9.1,4.8,14.4,6,1002.4
114,wonju,2018-10-19,10.7,6,18,5.5,1007.1
114,wonju,2018-10-20,10.7,4.6,19.3,3.3,1007.9
114,wonju,2018-10-21,10.6,4,18.9,3.2,1005.9
114,wonju,2018-10-22,12,5.9,18.7,3.9,1002.7
114,wonju,2018-10-23,9.9,6.4,13.3,7.2,1000.1
114,wonju,2018-10-24,10.5,7.2,16.3,6.4,1003.3
114,wonju,2018-10-25,10.9,5,19.8,4.7,1003
114,wonju,2018-10-26,10.9,9.1,13.2,7.6,994.8
114,wonju,2018-10-27,8.6,4.1,12.8,-0.7,996.4
114,wonju,2018-10-28,7.1,2.4,11.7,3.7,992.5
114,wonju,2018-10-29,7.2,2.9,12.1,0.9,996.3
114,wonju,2018-10-30,5.9,0.2,11,-2.5,1003
114,wonju,2018-10-31,7.2,3,12.4,-1.4,1005
114,wonju,2018-11-01,6.2,0.1,13.6,-0.4,1008.4
114,wonju,2018-11-02,8.1,1,17.2,0.5,1009.9
114,wonju,2018-11-03,8.7,2,18,0.7,1007.5
114,wonju,2018-11-04,9,2.1,18.5,0.5,1004.6
114,wonju,2018-11-05,9.6,3.3,17.6,1.8,1005.4
114,wonju,2018-11-06,10.8,4.6,17.9,4.8,1007.2
114,wonju,2018-11-07,12,9.7,14.4,9.8,1006.9
114,wonju,2018-11-08,13.5,11.2,17.2,11.2,996
114,wonju,2018-11-09,12.1,10.2,15.8,5.8,999.2
114,wonju,2018-11-10,11.4,6.4,16.5,4.4,1006
114,wonju,2018-11-11,7.9,3.1,11.5,3.5,1004.5
114,wonju,2018-11-12,8,4.5,14,1.1,1001.5
114,wonju,2018-11-13,8.2,3.7,14.3,2.5,1001.8
114,wonju,2018-11-14,8.4,3.5,15,2.1,1005.3
114,wonju,2018-11-15,7.6,2,14.3,1.4,1006.9
114,wonju,2018-11-16,8.7,4,13.8,2.5,1003.6
114,wonju,2018-11-17,6.6,1.9,11,-1.3,1004.8
114,wonju,2018-11-18,5.7,1.1,10.8,-2.1,1003.4
114,wonju,2018-11-19,5.6,0.4,11.2,-1.1,1004.2
114,wonju,2018-11-20,4.5,-1.1,11.4,-5.4,1006.9
114,wonju,2018-11-21,4.6,3,7.2,-0.4,1006
114,wonju,2018-11-22,2.4,-1.1,7,-5.8,1007.1
114,wonju,2018-11-23,0.5,-3.7,5.5,-10.4,1010.2
114,wonju,2018-11-24,2.1,-1.1,4.3,-2,1006.3
114,wonju,2018-11-25,4.6,1.6,9.4,1,1006.6
114,wonju,2018-11-26,4,-0.4,12,0,1006.9
114,wonju,2018-11-27,4.2,-0.3,9.2,1,1004.7
114,wonju,2018-11-28,3.6,0.4,10.1,-4.2,1006.3
114,wonju,2018-11-29,3,-1.6,7.2,-5.2,1008.2
114,wonju,2018-11-30,2.3,-2.4,8.8,-6.5,1008.5
114,wonju,2018-12-01,3,-1.5,9.9,-4.1,1009.3
114,wonju,2018-12-02,5.1,-1.2,12.4,-0.2,1006.3
114,wonju,2018-12-03,8.9,4.5,11.3,7.2,998.7
114,wonju,2018-12-04,9.2,2.9,12.7,5.4,1000.1
114,wonju,2018-12-05,2,-1.7,5.5,-5.2,1007.9
114,wonju,2018-12-06,2.8,0.9,4.8,-2,1004.1
114,wonju,2018-12-07,-4.9,-7.8,1.6,-21.4,1011.8
114,wonju,2018-12-08,-6.7,-9.8,-2.8,-19.1,1013.8
114,wonju,2018-12-09,-7,-11.3,-2.8,-17.7,1017.1
114,wonju,2018-12-10,-4.4,-10.2,2.6,-14.3,1015.6
114,wonju,2018-12-11,-2.1,-4.6,-0.1,-6.8,1009.9
114,wonju,2018-12-12,-2.1,-5.3,2.1,-9.3,1010.3
114,wonju,2018-12-13,-3.5,-7,0.8,-9.1,1010.3
114,wonju,2018-12-14,-5.4,-10,-0.4,-11.8,1016.1
114,wonju,2018-12-15,-4.1,-10.2,2,-11.1,1013.6
114,wonju,2018-12-16,-1.1,-5.1,1.7,-7.4,1002.6
114,wonju,2018-12-17,1.3,-1.9,5.5,-6.3,999.5
114,wonju,2018-12-18,0.3,-5.6,6.3,-5.5,1002.1
114,wonju,2018-12-19,2.6,-1.5,9.1,-3.5,1002.5
114,wonju,2018-12-20,1.2,-2.4,8.9,-6.3,1005.4
114,wonju,2018-12-21,3.1,-3.1,9.4,-5.3,1005.2
114,wonju,2018-12-22,5.7,0.4,11.4,-1.4,1004.4
114,wonju,2018-12-23,4.4,-0.3,9.6,-7.3,1005
114,wonju,2018-12-24,-2.1,-5.5,2.2,-14,1008.7
114,wonju,2018-12-25,-1.6,-7.7,3,-9.6,1006.1
114,wonju,2018-12-26,0.9,-2.7,5.3,-13.5,1005.3
114,wonju,2018-12-27,-7.5,-10,-2.7,-26.9,1009.6
114,wonju,2018-12-28,-9.8,-13,-6.5,-21.2,1012.7
114,wonju,2018-12-29,-7.4,-11.8,-2.5,-20.2,1015.4
114,wonju,2018-12-30,-7.6,-13,-1.5,-18,1018.4
114,wonju,2018-12-31,-6.3,-12.9,0.8,-16.3,1018
114,wonju,2019-01-01,-5.3,-10.7,0.1,-13,1014
114,wonju,2019-01-02,-5.7,-11,0.1,-14.6,1015.1
114,wonju,2019-01-03,-5.3,-11.3,1.6,-15.3,1016.2
114,wonju,2019-01-04,-2.8,-9.8,2.7,-12.1,1011.7
114,wonju,2019-01-05,-2.1,-5.9,3,-12.3,1007.7
114,wonju,2019-01-06,-3.8,-8,2.5,-15,1009.5
114,wonju,2019-01-07,-3.7,-9.2,2.2,-11.8,1009.4
114,wonju,2019-01-08,-3.3,-8.3,2.3,-17.1,1009
114,wonju,2019-01-09,-5.6,-10.8,0.3,-17.6,1013.8
114,wonju,2019-01-10,-1.8,-5.8,3.3,-11.9,1007.4
114,wonju,2019-01-11,0.3,-4.6,6.3,-7.2,1006.6
114,wonju,2019-01-12,2.3,-1.4,7.6,-6,1003.9
114,wonju,2019-01-13,0.1,-5.1,7.1,-6.8,1006.8
114,wonju,2019-01-14,-0.9,-5.8,4.1,-6.1,1007
114,wonju,2019-01-15,-0.6,-5.4,3.2,-9,1004.1
114,wonju,2019-01-16,-4.9,-9.4,-0.9,-16.1,1007.5
114,wonju,2019-01-17,-0.6,-3.6,4.4,-11.2,1005.2
114,wonju,2019-01-18,-1.4,-7.9,5.4,-13.3,1008.8
114,wonju,2019-01-19,1.3,-3.3,7.5,-7.6,1004.2
114,wonju,2019-01-20,0.1,-3.5,2.9,-12.8,1002.2
114,wonju,2019-01-21,-1.6,-7.9,3.6,-10.5,1003.2
114,wonju,2019-01-22,0.3,-5.7,6.3,-6.4,1001.1
114,wonju,2019-01-23,1.2,-3.6,8.2,-9.5,1001.2
114,wonju,2019-01-24,-1.1,-6.8,5.6,-14.2,1005.6
114,wonju,2019-01-25,-1.8,-6.6,4.4,-16,1004.4
114,wonju,2019-01-26,-3.5,-9.1,2.5,-17,1008.6
114,wonju,2019-01-27,-1.9,-9.9,3.7,-12.4,1008.2
114,wonju,2019-01-28,1.7,-3.8,4.6,-9.8,1002.9
114,wonju,2019-01-29,-1.2,-7.8,6.1,-13,1008.8
114,wonju,2019-01-30,1.2,-4.8,7.3,-10.2,1006.8
114,wonju,2019-01-31,0.1,-4.2,2.8,-11.6,1001.5
114,wonju,2019-02-01,-2.1,-8.3,2.9,-13.1,1005.2
114,wonju,2019-02-02,-0.1,-5.4,6.2,-6,1004.2
114,wonju,2019-02-03,3.2,0.4,6.3,1.3,994.3
114,wonju,2019-02-04,1.4,-1.9,4.9,-11.7,1006.1
114,wonju,2019-02-05,1.2,-4.9,9.2,-9.3,1003.4
114,wonju,2019-02-06,3.8,-2.1,9.8,-3.6,998.1
114,wonju,2019-02-07,1.8,-4.9,6.9,-10.6,1001.9
114,wonju,2019-02-08,-3.6,-7.7,1,-18.9,1006.5
114,wonju,2019-02-09,-3,-5.4,-0.1,-18.8,1008
114,wonju,2019-02-10,-3.4,-8.6,1,-16.6,1011.1
114,wonju,2019-02-11,-1.9,-5.6,2.2,-15.5,1012
114,wonju,2019-02-12,-1.1,-5.7,3.7,-11.8,1014.6
114,wonju,2019-02-13,-1.1,-5.7,3.6,-15.2,1013.1
114,wonju,2019-02-14,-0.2,-6,6.4,-11.4,1011.7
114,wonju,2019-02-15,0.6,-0.7,2.5,-6.2,1004.5
114,wonju,2019-02-16,-1.1,-3.3,2.1,-9.8,1004.7
114,wonju,2019-02-17,-1.2,-7,4.7,-12,1007.1
114,wonju,2019-02-18,0.8,-6.4,6.1,-10.3,1006.7
114,wonju,2019-02-19,1.6,-0.4,3.3,-1.2,1000.5
114,wonju,2019-02-20,2.1,0.3,4,-3,1006.2
114,wonju,2019-02-21,1.2,-2.8,6.4,-3.2,1008
114,wonju,2019-02-22,2.6,-2.9,10.1,-4.1,1003.3
114,wonju,2019-02-23,5,-1.5,12.9,-4.3,1005.2
114,wonju,2019-02-24,5.3,-1.6,12.9,-5,1004.3
114,wonju,2019-02-25,5.1,0.8,11.1,-5,1002.8
114,wonju,2019-02-26,4.7,-2,11.1,-7.1,1005.5
114,wonju,2019-02-27,7.6,2.9,13.1,-2.5,1002.9
114,wonju,2019-02-28,6.3,0.5,12.6,-3.5,1000.3
114,wonju,2019-03-01,5.7,-0.8,12.8,-5.5,1003.3
114,wonju,2019-03-02,6.5,-1,14.3,-5.9,1001
114,wonju,2019-03-03,7.9,0,14.5,-6.5,994.9
114,wonju,2019-03-04,9.2,3.1,15.5,-4.3,995.4
114,wonju,2019-03-05,8,1.7,13.4,-1,1001.9
114,wonju,2019-03-06,7.8,4.2,12.9,-0.6,997.7
114,wonju,2019-03-07,6.8,2.4,12.7,-2,1000.8
114,wonju,2019-03-08,6.3,-0.7,13.2,-6.4,1006.3
114,wonju,2019-03-09,6.3,-1.3,13.9,-9.3,1003.7
114,wonju,2019-03-10,8.5,4.7,15,-6.7,995.5
114,wonju,2019-03-11,6.2,0.5,10.2,-1.2,990.9
114,wonju,2019-03-12,4.6,0.7,8,-2.9,992.6
114,wonju,2019-03-13,3.1,-2.4,8.2,-11.5,1000.9
114,wonju,2019-03-14,4.4,-2.9,9.8,-7.7,1004.5
114,wonju,2019-03-15,5.4,1,12.2,-1,999.2
114,wonju,2019-03-16,4.7,1.6,8.1,-1.5,1001.9
114,wonju,2019-03-17,5.7,-0.1,11.8,-4.4,1004.5
114,wonju,2019-03-18,6.6,-0.9,13.7,-6.1,1001.7
114,wonju,2019-03-19,9.7,1.4,17.5,-2.3,998.9
114,wonju,2019-03-20,10.4,4.8,17,3.8,992.6
114,wonju,2019-03-21,8.4,3.1,11.7,4.3,989.6
114,wonju,2019-03-22,4.5,1.7,9.6,-7.1,1000.4
114,wonju,2019-03-23,2.8,-1.5,7.1,-3.9,1002.2
114,wonju,2019-03-24,4.2,-1.9,10.2,-5.6,1002.6
114,wonju,2019-03-25,6.7,0.9,12.5,-1.6,999.4
114,wonju,2019-03-26,9.6,2.1,17.6,-2.7,999.1
114,wonju,2019-03-27,11.9,4.8,19.3,1.9,994.6
114,wonju,2019-03-28,11.4,8,15.8,-1.3,994.9
114,wonju,2019-03-29,11.1,6.6,16.1,-4.7,995.1
114,wonju,2019-03-30,5,2.1,10.4,0.7,994.5
114,wonju,2019-03-31,3.9,2.2,5.7,-2.9,1000.5
114,wonju,2019-04-01,4.9,-2.1,11.2,-9,1003.5
114,wonju,2019-04-02,6,-0.9,12.8,-8.4,1003.9
114,wonju,2019-04-03,7,-0.2,14,-9,1004.6
114,wonju,2019-04-04,9.1,0.4,17.2,-6.9,999.5
114,wonju,2019-04-05,11.1,6.3,17.5,-5,991.7
114,wonju,2019-04-06,8.9,3.1,13.8,-3.7,994.3
114,wonju,2019-04-07,12.2,5.9,19.6,-1.9,992.1
114,wonju,2019-04-08,12.3,6,18.6,-8.8,996.4
114,wonju,2019-04-09,9.3,4.6,15.4,-4.6,998.9
114,wonju,2019-04-10,7.4,4.4,9.5,3,994.2
114,wonju,2019-04-11,8.7,3.6,14.6,1.7,997.2
114,wonju,2019-04-12,11.3,5,18.1,-1.8,999.9
114,wonju,2019-04-13,11.5,4,18.1,-5.2,1001.5
114,wonju,2019-04-14,8.8,5.3,12.5,-1.5,997
114,wonju,2019-04-15,10.2,0.1,19.4,-5.3,1000.7
114,wonju,2019-04-16,13.6,3.6,22.3,-7.2,999.5
114,wonju,2019-04-17,15.7,7.3,23.3,-3.5,994.5
114,wonju,2019-04-18,14.3,8.9,18.7,6,994
114,wonju,2019-04-19,12.6,9.6,16.4,4.2,998.9
114,wonju,2019-04-20,14.2,5.4,21.5,4.8,997.1
114,wonju,2019-04-21,16.4,13.4,21.1,10.4,995.5
114,wonju,2019-04-22,19.7,10.1,28.3,6.9,997.1
114,wonju,2019-04-23,20.3,13.7,26,8.6,994.9
114,wonju,2019-04-24,19.1,15,24.2,14,988.9
114,wonju,2019-04-25,13.4,9.6,18.7,8.2,990
114,wonju,2019-04-26,9.2,6.6,12.2,5.7,994.9
114,wonju,2019-04-27,11.2,3.6,18,1.8,1002.9
114,wonju,2019-04-28,12,9.8,15.2,4.6,1002.7
114,wonju,2019-04-29,11.8,7.6,16.5,6.3,996.7
114,wonju,2019-04-30,15.7,8,22.6,8,990.9
114,wonju,2019-05-01,16,9.9,22.8,6.3,988.5
114,wonju,2019-05-02,16.6,9.2,24.3,1.6,993.9
114,wonju,2019-05-03,17.8,8,27,0.1,998.8
114,wonju,2019-05-04,18.7,9.8,26.6,4.1,1000.3
114,wonju,2019-05-05,19.2,12.2,27.1,-0.3,997.9
114,wonju,2019-05-06,15,10.5,20.2,-1.7,997.5
114,wonju,2019-05-07,14.3,5.8,22.1,-2.9,998.2
114,wonju,2019-05-08,15.9,7.3,22.8,1.2,994.7
114,wonju,2019-05-09,16.9,12,23.8,1.3,993.1
114,wonju,2019-05-10,18.5,8.2,27.6,2.6,995.3
114,wonju,2019-05-11,20.7,13.6,28.6,6.1,995.9
114,wonju,2019-05-12,21,12.8,28.4,5.3,997.6
114,wonju,2019-05-13,19.1,13.6,24.6,7,996.9
114,wonju,2019-05-14,19.7,13.6,26.3,7.3,995.4
114,wonju,2019-05-15,20,13.4,27.1,8.1,995.5
114,wonju,2019-05-16,22.2,15,29.6,7.6,994.6
114,wonju,2019-05-17,22.7,15.4,28.9,9.7,995.1
114,wonju,2019-05-18,20.9,19,23.4,10.9,995.2
114,wonju,2019-05-19,20.6,17.7,22.9,14.8,991.7
114,wonju,2019-05-20,16.7,12.2,20.5,7.9,987.3
114,wonju,2019-05-21,17.1,9.3,24,2.5,988.1
114,wonju,2019-05-22,19.5,11.1,27.1,1.8,988.3
114,wonju,2019-05-23,20.4,11.9,28.3,5.9,991.2
114,wonju,2019-05-24,23.8,13.3,32.5,10.5,993.7
114,wonju,2019-05-25,23.4,18,29.1,9.3,997.9
114,wonju,2019-05-26,24.2,15.7,31.7,6.9,996.3
114,wonju,2019-05-27,18.5,15,21.8,13.7,987.4
114,wonju,2019-05-28,17.6,11.3,24.3,4.4,993.1
114,wonju,2019-05-29,19.3,10.8,26.7,4.1,992.4
114,wonju,2019-05-30,19.8,11.8,26.6,6.7,993.7
114,wonju,2019-05-31,19.7,16.4,25,6.8,992.5
114,wonju,2019-06-01,18.5,12.1,24.4,8.2,992.8
114,wonju,2019-06-02,21.7,15,28.7,6.5,989.9
114,wonju,2019-06-03,22.7,14.8,29.4,8.6,990.6
114,wonju,2019-06-04,24.1,16.8,31.1,10.3,991.5
114,wonju,2019-06-05,24.1,16.7,31.3,12.8,994
114,wonju,2019-06-06,21.9,18.2,26,16,992.8
114,wonju,2019-06-07,19.3,17.1,22.3,14.6,985.7
114,wonju,2019-06-08,21.4,14.6,27.5,12.2,990.7
114,wonju,2019-06-09,21.2,16,27.8,13.4,988
114,wonju,2019-06-10,18.1,15.6,22.6,11.3,990
114,wonju,2019-06-11,19.7,14.6,25.1,9.4,991.3
114,wonju,2019-06-12,21.1,14,27.8,11.9,992.7
114,wonju,2019-06-13,23.1,16.3,29.4,12.4,992.1
114,wonju,2019-06-14,22.1,18.4,26.8,13.5,987.9
114,wonju,2019-06-15,21.1,15.9,27.8,13.4,982.7
114,wonju,2019-06-16,20.7,14.5,26.3,12.1,989.5
114,wonju,2019-06-17,22.1,18.8,26.1,12.8,994.2
114,wonju,2019-06-18,20.4,17.2,24,15.3,993.3
114,wonju,2019-06-19,21.4,18.6,24.3,16.5,990.3
114,wonju,2019-06-20,23,19.1,27.6,15.6,989.4
114,wonju,2019-06-21,22.3,19.3,27.4,14.4,988.5
114,wonju,2019-06-22,22.7,17,29,10.1,989.2
114,wonju,2019-06-23,22.3,15.3,28.9,10.6,990.9
114,wonju,2019-06-24,24.3,19,29.8,12.9,994.7
114,wonju,2019-06-25,25.2,17.9,32.1,12.2,996.8
114,wonju,2019-06-26,23.4,19.5,27.4,14.9,991.7
114,wonju,2019-06-27,24.5,19.8,30.3,19.1,983.7
114,wonju,2019-06-28,25.5,22.5,29.1,19.4,984.4
114,wonju,2019-06-29,22.2,18.7,25.3,17.3,981.2
114,wonju,2019-06-30,23.7,19.9,27.9,17.8,983.5
114,wonju,2019-07-01,23.4,20.5,27.3,15.1,988
114,wonju,2019-07-02,23.8,18.2,29.1,14,991.5
114,wonju,2019-07-03,24.3,18.5,30.1,15.1,990.6
114,wonju,2019-07-04,25.7,18.8,33.1,14,988.9
114,wonju,2019-07-05,27.4,19.7,35.3,13.3,986
